text	label_x	label_y	_merge
Transfers may show up as pending for up to one business day while they are processed, and then they'll depart for the beneficiary accounts. Please confirm that you have correctly entered your account details. SEPA transfers typically take up to two working days, while SWIFT transfers can take up to five working days.	pending_transfer		left_only
I am missing my refund.	Refund_not_showing_up		left_only
You did not give me the correct exchange rate for an item that I bought.	card_payment_wrong_exchange_rate		left_only
Why is top-up verified?	verify_top_up		left_only
How can I deposit money to my account?	transfer_into_account		left_only
Some idiot stole my card.	lost_or_stolen_card		left_only
What's the web address to unblock my pin?	pin_blocked		left_only
I don't recognise a Direct Debit payment	direct_debit_payment_not_recognised		left_only
The hotel called and said I left my phone in the room.	lost_or_stolen_phone		left_only
I would like to transfer money from my checking account to my savings account.	transfer_into_account		left_only
The amount of cash I received did not match the amount I requested	wrong_amount_of_cash_received		left_only
How do I transfer money to my account?	transfer_into_account		left_only
Is my PIN sent separably?	get_physical_card		left_only
Can I have it be delivered at a certain time?	card_delivery_estimate		left_only
what is the matter?	direct_debit_payment_not_recognised		left_only
how do i get a virtual card?	getting_virtual_card		left_only
When I was traveling abroad, the exchange rate was applied wrong.	card_payment_wrong_exchange_rate		left_only
I want to change my address.	edit_personal_details		left_only
I see a fee that I think was charged because I paid by card.	card_payment_fee_charged		left_only
Hello, there seems to be a billing mistake associated with my account.  My app was charged $1 more than it should have.  Could you please explain why this may have happened?	extra_charge_on_statement		left_only
There has been a transfer pending in my account and I wanted to know how long it is going to take to go  through.	pending_transfer		left_only
The money disappeared after I topped up my account.	topping_up_by_card		left_only
Can I pay for my gas using my Apple watch?	apple_pay_or_google_pay		left_only
I attempted to get cash in the ATM but it was not authorized	declined_cash_withdrawal		left_only
Why wont the other bank take my money?? Is it not good enough?? There's sufficient funds but I keep getting denied a standard transfer. Ive tried 5 times!	failed_transfer		left_only
Why is your exchange rate for my card payment wrong	card_payment_wrong_exchange_rate		left_only
need to know if there is a maximum i can top up	top_up_limits		left_only
Is there a way to modify my details?	edit_personal_details		left_only
What currencies can I hold?	fiat_currency_support		left_only
I'm interested in learning more about product refunds.	request_refund		left_only
I would like to get additional physical cards at this time	getting_spare_card		left_only
My google top-up pay is not going through	apple_pay_or_google_pay		left_only
Can I get one of your cards in the EU	country_support		left_only
How do I get refills to my card when I'm traveling?	automatic_top_up		left_only
app malfunctioning, does not know its me	unable_to_verify_identity		left_only
i need help, i lost my card	lost_or_stolen_card		left_only
My card has been pending for a while, what should I do?	pending_card_payment		left_only
Am I able to get a card in EU?	country_support		left_only
which kind of documentation do I need for identity check?	verify_my_identity		left_only
How can I verify the top-up card?	verify_top_up		left_only
How long are deliveries to the US?	card_delivery_estimate		left_only
Can you tell me what are disposable cards for?	get_disposable_virtual_card		left_only
Why was I charged extra on my app?	extra_charge_on_statement		left_only
Why would a merchant revert a card payment?	reverted_card_payment?		left_only
Where do I go to fill out the identity form?	verify_my_identity		left_only
How to unblock my PIN?	pin_blocked		left_only
I want to transfer money using my credit card.	topping_up_by_card		left_only
when will my transfer clear	pending_transfer		left_only
How do I get another card	getting_spare_card		left_only
How long does it take to get my card? Can I choose when to receive it?	card_delivery_estimate		left_only
What is the most that I can top-up to a card?	top_up_limits		left_only
My top up didn't go through	top_up_failed		left_only
A fee that shouldn't be there is there after using my card!	card_payment_fee_charged		left_only
How can I hold and exchange fiat currencies?	fiat_currency_support		left_only
I can get my identification verified.	unable_to_verify_identity		left_only
Would I be able to refund an item?	request_refund		left_only
Are you aware of any charges for receiving money?	top_up_by_bank_transfer_charge		left_only
Why do you keep declining my transfers? it's always been working really well so far but when I tried to buy something just now the card got declined . I tried couple of times already  but same thing is happening .	declined_transfer		left_only
I have no way to prove my identity.	unable_to_verify_identity		left_only
How do I top up with Apple Pay?	apple_pay_or_google_pay		left_only
I don't understand what a disposable virtual card is, can you help?	get_disposable_virtual_card		left_only
What's going on? I was just recently charged for an ATM withdrawal. I've never seen this charge before and before it's always been free.	cash_withdrawal_charge		left_only
The card PIN is not visible anywhere?	get_physical_card		left_only
Is there an amount limit to my top-up?	top_up_limits		left_only
I have an issue. I bought something within the past one to two weeks and have received one of the products; however, today the total was returned to my account. What's going on here?	reverted_card_payment?		left_only
Are top-ups unlimited?	top_up_limits		left_only
I lost my wallet today with all my credit cards. Will you please block the card and send a replacement?	lost_or_stolen_card		left_only
I saw a payment i did not do	card_payment_not_recognised		left_only
My money hasn't been deposited yet. When will it be?	pending_top_up		left_only
When my card expires, will I get a new one mailed to me?	card_about_to_expire		left_only
I need this item refunded	request_refund		left_only
Do you offer services that hold money in different types of currency?	fiat_currency_support		left_only
Can I transfer my salary onto here?	receiving_money		left_only
Where are you cards supported?	country_support		left_only
I got charged a fee for transferring money.	transfer_fee_charged		left_only
I had to pay a pound more than I anticipated!	extra_charge_on_statement		left_only
How do I deposit through bank transfer?	transfer_into_account		left_only
I need to move money to another beneficiary. Why is it not working?	beneficiary_not_allowed		left_only
Why did I get charged a fee for transferring money?	transfer_fee_charged		left_only
Can I use American express with apple pay? Why does it make my top up not work?	apple_pay_or_google_pay		left_only
I am unaware of what my password is.	passcode_forgotten		left_only
How come my cash withdrawal came with an unnecessary fee?!	cash_withdrawal_charge		left_only
What kind of fee is there to top-up my account?	top_up_by_bank_transfer_charge		left_only
$20 came out instead of $100	wrong_amount_of_cash_received		left_only
My top up did not complete.	pending_top_up		left_only
My statement doesn't show that a refund has processed	Refund_not_showing_up		left_only
The app denied my topped up.	top_up_failed		left_only
The refund on my account hasn't shown up	Refund_not_showing_up		left_only
What kind of cash machines would allow me to change my PIN?	change_pin		left_only
My American Express is in my Apple Pay and the top up is failing, why?	apple_pay_or_google_pay		left_only
I need to actuate my card.	activate_my_card		left_only
How long after a failed topup will funds refurn to account	pending_top_up		left_only
I cant find my card.	lost_or_stolen_card		left_only
I do not have my pin	get_physical_card		left_only
I have tried sending a standard transfer five times and it hasn't gone through. What is the problem?	failed_transfer		left_only
My top-up isn't working.	top_up_failed		left_only
Will this card work at any ATM?	atm_support		left_only
How do I troubleshoot when contactless doesn't work?	contactless_not_working		left_only
Why can't I see the top up I made?	topping_up_by_card		left_only
I got my American Express in Apple Pay, why is top up not working correctly?	apple_pay_or_google_pay		left_only
I am only 17. Can I make an account?	age_limit		left_only
In what way can I change my PIN and where do I need to be?	change_pin		left_only
Are there any extras for exchanging currency?	exchange_charge		left_only
I need to change my phone number.	edit_personal_details		left_only
how do i get top up with cash deposit	top_up_by_cash_or_cheque		left_only
My phone was stolen, what can I do?	lost_or_stolen_phone		left_only
I used my card top-up but all of the money is missing.	topping_up_by_card		left_only
Do I have to manually top up once I'm too low?	automatic_top_up		left_only
I cannot prove my own identity.	unable_to_verify_identity		left_only
I don't appreciate the extra fees being siphoned from my account. I was helping some friends move to Japan and we were buying home decorations at the local stores. The  receipts differed greatly from what showed up in my bank account and my statement. When can I expect the extra fees to be back in my account?	transfer_fee_charged		left_only
I'd like to have extra cards. Will I have to pay for that?	getting_spare_card		left_only
I can't access my money. Is it because somethings wrong with the top-up? I set it up correctly.	top_up_failed		left_only
How do I use the top up app with my apple watch?	apple_pay_or_google_pay		left_only
Why do I need to verify my account?	why_verify_identity		left_only
I am trying to make a transfer and am unsuccessful, can you please tell me why?	failed_transfer		left_only
What if I type in the wrong PIN too many times?	pin_blocked		left_only
How do I use the app if I don't have my phone with me?	lost_or_stolen_phone		left_only
I  have been charged more than I should for the presents I bought  when abroad, the problem seems to be the exchange rate.	card_payment_wrong_exchange_rate		left_only
If I want to get an account for my daughter, can I do that?	age_limit		left_only
I have a new email.	edit_personal_details		left_only
Why is there a direct debit fee in the App when I didn't do it?	direct_debit_payment_not_recognised		left_only
If my card becomes expired what can I do?	card_about_to_expire		left_only
If I want to be able to give my daughter a card for my account, would I be allowed to get one for her?	getting_spare_card		left_only
what's my top-up verification code?	verify_top_up		left_only
I made a currency exchange and think I was charged more than I should of been.	card_payment_wrong_exchange_rate		left_only
How can I get another card?	getting_spare_card		left_only
Would I be able to use SWIFT transfers?	top_up_by_bank_transfer_charge		left_only
Some cash was withdrawn in the app, but I did not do it.	cash_withdrawal_not_recognised		left_only
I have checked my statements multiple times, but my refund that I requested a while back is not showing on my account. Is there a reason for this? Can I get some help getting my money back from this transaction?	Refund_not_showing_up		left_only
Hello, I was just went through my recent transaction on my bank account and I just noticed that I was charged twice at a place that ate at this past week. Can I get that second transaction removed from my account?	transaction_charged_twice		left_only
my phone was taken yesterday, what should I do about my account?	lost_or_stolen_phone		left_only
What kind of fiat currencies are supported for holding and exchange?	fiat_currency_support		left_only
Where are the ATMs that accept this card?	atm_support		left_only
Can someone help me unblock my pin?	pin_blocked		left_only
Can you tell me the limit for top ups?	top_up_limits		left_only
I want a virtual card that is disposable	get_disposable_virtual_card		left_only
My statement shows a strange direct debit.	direct_debit_payment_not_recognised		left_only
My payment is in the app but hasn't gone through yet	pending_card_payment		left_only
Why hasn't my transfer from Europe gone through?	transfer_timing		left_only
I bought something but now I would like a refund. How do I do that?	request_refund		left_only
Why do you need so much id info from me?	why_verify_identity		left_only
Why hasn't payment gone through yet?	pending_card_payment		left_only
A foreign purchase I made has the incorrect rate applied to it.	card_payment_wrong_exchange_rate		left_only
Where can I find your locations?	country_support		left_only
I bought something in another currency, but the exchange rate was incorrect.	card_payment_wrong_exchange_rate		left_only
Tell me how to renew my new card?	activate_my_card		left_only
The app says I made a cash withdrawal even though I didn't.	cash_withdrawal_not_recognised		left_only
There is an unexplained $1 charge on my statement, can you please explain this to me?	extra_charge_on_statement		left_only
What kind of money can I hold?	fiat_currency_support		left_only
Can I have my card activated?	activate_my_card		left_only
Why can't my transfer complete?	failed_transfer		left_only
I can't get google pay to work right.	apple_pay_or_google_pay		left_only
I need my card to come as soon as possible.	card_delivery_estimate		left_only
Which ATMs accept this card?	atm_support		left_only
Is there a function where I can top-up automatically?	automatic_top_up		left_only
How old does one have to be to have an account with the bank?	age_limit		left_only
"How long does the ""pending"" period of a transfer take?"	pending_transfer		left_only
I would like my card activated.	activate_my_card		left_only
Where is the virtual card located?	getting_virtual_card		left_only
What are your policies for card transfers?	failed_transfer		left_only
I don't recognize a charge on my statement.	card_payment_not_recognised		left_only
What went wrong with my transfer?	declined_transfer		left_only
I have a charge for something I didn't buy.	card_payment_not_recognised		left_only
What is the payment in my account that I did not do?	card_payment_not_recognised		left_only
Why caused my top up to not work?	top_up_failed		left_only
Can I have a supplementary card?	getting_spare_card		left_only
Can I get a Visa from you?	visa_or_mastercard		left_only
I made a transfer and was charged an extra fee!	transfer_fee_charged		left_only
Can I have my card delivered on Tuesday?	card_delivery_estimate		left_only
Where is a ATM that accepts Mastercard?	atm_support		left_only
Do I need a photo ID to activate a my new card?	activate_my_card		left_only
I was made to pay an additional pound!	extra_charge_on_statement		left_only
I can't pull my card out of the ATM. Help me.	card_swallowed		left_only
I was charged twice for a restaurant, can you take the second charge off?	transaction_charged_twice		left_only
My cash withdrawal was declined, why?	declined_cash_withdrawal		left_only
Tell me why my transfer was declined.	declined_transfer		left_only
Transfer has failed.	failed_transfer		left_only
My transfer was declined. What might the reason be?	declined_transfer		left_only
I would like to change my pin.	change_pin		left_only
My transaction to pay for an item was returned to my account.	reverted_card_payment?		left_only
Do I have to go to an actual bank to change my PIN?	change_pin		left_only
How old does my daughter need to be to have her own account?	age_limit		left_only
I added money but my top-up wasn't processed by the app.	top_up_failed		left_only
I purchases several items today. Why are they still showing pending?	pending_card_payment		left_only
What is the top-up limit on my cards?	top_up_limits		left_only
Are refunds allowed for certain items.	request_refund		left_only
Do I need to replace my card if it didn't work when I tried to pay contactless at the shop today?	contactless_not_working		left_only
Why wasn't my payment accepted by the app	reverted_card_payment?		left_only
Why do you charge for payments? Why aren't your charges clearly laid out in the agreement?	card_payment_fee_charged		left_only
So the transfer finally worked but now it's been pending for quite a long time. How long do you expect me to wait for it? It's quite urgent	pending_transfer		left_only
I have a new phone number and need to edit my contact information.	edit_personal_details		left_only
Why can't you allow my beneficiary?	beneficiary_not_allowed		left_only
I can't verify my identity.	unable_to_verify_identity		left_only
In what countries do you do business?	country_support		left_only
Can i top up by card?	topping_up_by_card		left_only
Where can I view my PIN?	pin_blocked		left_only
I don't understand why I was charged an additional fee for this service. Can you clarify?	card_payment_fee_charged		left_only
Is my card valid everywhere?	card_acceptance		left_only
I really wanted to buy something online but seems the card is not working as the payment suddenly came back! What's going on here, I've been trying for a good week or two.	reverted_card_payment?		left_only
I'm not sure why my account has been refunded a payment for an item I've already received about 2 weeks ago. Can you please tell me what is going on?	reverted_card_payment?		left_only
Can you please assist me in completing a transfer? I'm trying and I keep getting an error. I'm trying to purchase a flat and pay the initial mortgage payment. All I keep getting is an error. Can you find out what's happening here?	failed_transfer		left_only
I can't see my top up in my wallet!	topping_up_by_card		left_only
I have been charged an extra pound!	extra_charge_on_statement		left_only
I seem to be having trouble with my Google Pay Top. Can you please help?	apple_pay_or_google_pay		left_only
Can I add to my account balance with a cheque?	top_up_by_cash_or_cheque		left_only
The transfer keeps failing - I tried to transfer some money to friends this morning but it keeps getting rejected for some reason, I have no idea why	failed_transfer		left_only
Can I use my card in another institutions ATM?	atm_support		left_only
Can you tell me how do I get a card?	order_physical_card		left_only
I have a payment I didn't do	card_payment_not_recognised		left_only
Is there an age limit to open an account	age_limit		left_only
Why on earth do you need so much personal id info from me?	why_verify_identity		left_only
I believe my card payment has reverted	reverted_card_payment?		left_only
How do I go about changing my PIN?	change_pin		left_only
I need to create several disposable cards per day.	disposable_card_limits		left_only
I don't recognize this payment at all!  Help!	card_payment_not_recognised		left_only
I cannot get to my app, what should I do?	lost_or_stolen_phone		left_only
My cash deposit from a week ago hasn't shown up. I need the money - how quickly can you sort this out?	balance_not_updated_after_cheque_or_cash_deposit		left_only
Why was I charged extra for transferring money?	transfer_fee_charged		left_only
Why is my card being declined at the ATM? I have tried multiple ATMs and i keep running into the same problem. Could you verify that everything is okay with my account?	declined_cash_withdrawal		left_only
Why do I see an extra £1 charge on my statement?	extra_charge_on_statement		left_only
My things were stolen and I need to know if I can still use this app.	lost_or_stolen_phone		left_only
I used to know my password, but not anymore.	passcode_forgotten		left_only
Is my account accessible even though my verification of my identity has not passed yet?	why_verify_identity		left_only
I tried to make a transfer and it was declined. Why?	declined_transfer		left_only
Can I use my new card?	activate_my_card		left_only
My card payment was reverted.  Why?	reverted_card_payment?		left_only
how to change name	edit_personal_details		left_only
Can I use my card wherever I want?	card_acceptance		left_only
I am not being recognized by the app.	unable_to_verify_identity		left_only
A cash withdrawal is showing up that I didn't do.	cash_withdrawal_not_recognised		left_only
I withdrew money from an ATM today, and now my account is showing a different amount than what I withdrew. I checked the amount the ATM gave me, and it looks like it gave me the wrong amount of money. What is the best thin for me to do to get this fixed?	wrong_amount_of_cash_received		left_only
My beneficiary is not allowed?  Why?	beneficiary_not_allowed		left_only
i am under 18 and i am trying to verify my id. why wont it work?	unable_to_verify_identity		left_only
Why does my transaction have an added fee?	extra_charge_on_statement		left_only
Did  my transfer fail?	failed_transfer		left_only
What does the €1 fee mean?	extra_charge_on_statement		left_only
I have been trying to exchange this for crypto but the app won't work could you please help me?	beneficiary_not_allowed		left_only
Why can't I top up by cheque?	top_up_by_cash_or_cheque		left_only
I see cash in my app but I did not get it.	cash_withdrawal_not_recognised		left_only
What is this direct debit in my statement?	direct_debit_payment_not_recognised		left_only
Is there any way to verify who I am?	verify_my_identity		left_only
Why didn't I receive the correct exchange rate for an item that I purchased?	card_payment_wrong_exchange_rate		left_only
For some reason my contactless has stopped working. I don't know what the problem is. What can I do?	contactless_not_working		left_only
How long should I have to wait before I see the transfer in my account?	transfer_timing		left_only
My account shows I have been charged twice for the same meal. How do I get the second payment voided and returned to me? I do not eat out much and my family is living paycheck to paycheck,  mostly. I cannot afford to spend more money than necessary, as is, so I must see to it that the cost be promptly credited back onto my card.	transaction_charged_twice		left_only
Does Google Play have an app to Top up?	apple_pay_or_google_pay		left_only
Help!  In the app there is a direct debit that I don't remember.	direct_debit_payment_not_recognised		left_only
Is it possible to have a second card?	getting_spare_card		left_only
Is there a problem with receiving my salary in GBP?	receiving_money		left_only
Hi, It's urgent, please freeze my card. As someone has withdrawn money using my card in odd remote town. Since i have not done this withdrawal. Do it fast.	cash_withdrawal_not_recognised		left_only
how do I find the code to verify the top up card?	verify_top_up		left_only
My exchange rate isn't correct.	card_payment_wrong_exchange_rate		left_only
I don't think the transaction has gone through, so can I cancel a transfer?	cancel_transfer		left_only
I made a transaction but did it to the wrong account.	cancel_transfer		left_only
Why are top-ups being verified?	verify_top_up		left_only
How is top-up verified?	verify_top_up		left_only
Is there a top-up limit that I have to stay under during a given period of time?	top_up_limits		left_only
I just got a new card, and I want to know how to activate.	activate_my_card		left_only
I sent a cheque a few days ago and i noticed that no money has been put on my account. Can you please tell me the situation of my account?	balance_not_updated_after_cheque_or_cash_deposit		left_only
My disposable virtual card is broken.	virtual_card_not_working		left_only
My top-up appears to be pending.	pending_top_up		left_only
I need a card, but I'm in the US at the moment.	country_support		left_only
Where do I look for cash top up?	top_up_by_cash_or_cheque		left_only
Why has payment been returned?	reverted_card_payment?		left_only
What are the steps to change my PIN to something else?	change_pin		left_only
Was there a problem with topping up?	top_up_failed		left_only
my exchange rate looks wrong for my last payment	card_payment_wrong_exchange_rate		left_only
I need to add my new address now that I've moved.	edit_personal_details		left_only
My cash deposit from a week ago is still not in my account. Can you help me please?	balance_not_updated_after_cheque_or_cash_deposit		left_only
What are the steps that I need to take to activate a new card?	activate_my_card		left_only
What should I do to top up using my Apple Watch?	apple_pay_or_google_pay		left_only
Do I get  a mastercard and visa?	visa_or_mastercard		left_only
I tried to use my card to top up but all of the money has disappeared.	topping_up_by_card		left_only
What are all of the different steps for identity checks?	verify_my_identity		left_only
what is the identity check?	why_verify_identity		left_only
The refund I asked for isn't showing up	Refund_not_showing_up		left_only
After depositing a cheque my balance did not change.	balance_not_updated_after_cheque_or_cash_deposit		left_only
Why hasn't my transfer gone through	failed_transfer		left_only
I live in Germany. Is that one of the countries you are in? What other countries are you in?	country_support		left_only
I could not get the ATM to work	declined_cash_withdrawal		left_only
I made a purchase and would like to get a refund for what I bought can you have the money put back in my account?	request_refund		left_only
why do I need to show ID	verify_my_identity		left_only
I deposited a cheque, but my account balance stayed the same.	balance_not_updated_after_cheque_or_cash_deposit		left_only
Can you tell me why my top-up failed?	top_up_failed		left_only
I must make several disposable cards per day.	disposable_card_limits		left_only
Help!  My wallet was stolen and someone is taking money out.  I need this money!  What can I do?	cash_withdrawal_not_recognised		left_only
There is an extra $1 charge on my statement, why is that?	extra_charge_on_statement		left_only
I think the rate that was applied to my purchase using foreign currency is wrong. Help!	card_payment_wrong_exchange_rate		left_only
My card is due to expire	card_about_to_expire		left_only
Why would my payment for my card show as pending?	pending_card_payment		left_only
My disposable card seems not to be working am I doing something wrong?	virtual_card_not_working		left_only
Where do I have access to a virtual card?	getting_virtual_card		left_only
The disposable cards, what are they for?	get_disposable_virtual_card		left_only
How would I top up with a cheque?	top_up_by_cash_or_cheque		left_only
What is the function of the disposable cards?	get_disposable_virtual_card		left_only
Is there a list of where I can use my card?	card_acceptance		left_only
I would like to know how I can verify my Identity.	verify_my_identity		left_only
Why hasn't my card payment cleared yet?	pending_card_payment		left_only
It appears my top-up has not gone through.	pending_top_up		left_only
I tried to make a transfer, but it didn't work.	failed_transfer		left_only
Can I order a virtual card?	getting_virtual_card		left_only
I tried to transfer money but it said it wasn't possible? I've done this before and it worked why isn't it working now?	beneficiary_not_allowed		left_only
I have a transaction showing multiple times.	transaction_charged_twice		left_only
There is a payment that has not processed.	pending_card_payment		left_only
What do I do if it says my card payment has been cancelled?	reverted_card_payment?		left_only
There was money taken out of my account, and I'm pretty sure I didn't do it.	cash_withdrawal_not_recognised		left_only
I'm interested in holding and exchange for flat currencies, what do you support?	fiat_currency_support		left_only
I was charged a fee for a transfer.	transfer_fee_charged		left_only
Can I get a card? I live in the US.	country_support		left_only
Can I resent my passcode?	passcode_forgotten		left_only
Can I reactivate my PIN?	pin_blocked		left_only
I recently deposited a cheque and cannot find the cash from it.	balance_not_updated_after_cheque_or_cash_deposit		left_only
Hey i need help urgently. I just realised I sent my payment to the wrong account number, there is a typo! Please cancel it immediately, I can't do it anymore from the app	cancel_transfer		left_only
As my kids get older are they able to get set up with their own accounts?	age_limit		left_only
How do I get unblocked?	pin_blocked		left_only
Why is the exchange rate terrible?  That can't be close to the actual interbank rate.	card_payment_wrong_exchange_rate		left_only
I lost my phone, what should I do?	lost_or_stolen_phone		left_only
Help!  The atm won't give me my card back.	card_swallowed		left_only
I think I was charged by mistake on my debit statement.	direct_debit_payment_not_recognised		left_only
Can I have another card in addition to my first one?	getting_spare_card		left_only
I would like to cancel a purchase.	request_refund		left_only
Where can I withdrawal my money?	atm_support		left_only
Can I send a cheque to do my top ups?	top_up_by_cash_or_cheque		left_only
I attempted to top up but the app denied it.	top_up_failed		left_only
I think that the exchange rate was wrong for the payment made last Saturday - I was charged extra.	card_payment_wrong_exchange_rate		left_only
I have been charged a fee for paying with card	card_payment_fee_charged		left_only
I an not sure but it looks as if a card payment I made was cancelled.	reverted_card_payment?		left_only
I want to cancel the transaction I made earlier	cancel_transfer		left_only
My child needs a card, how can I add them to the account I currently have?	getting_spare_card		left_only
Why won't my passcode work?	passcode_forgotten		left_only
Please give me both a visa and a mastercard.	visa_or_mastercard		left_only
How do I select a Mastercard instead of a Visa?	visa_or_mastercard		left_only
Why would an ATM swallow my card?	card_swallowed		left_only
How can I go about getting a refund?	request_refund		left_only
Can someone explain why I'm getting a message on my screen saying my transfer isn't possible? I've done several in the past and haven't had a single problem until now. What's going on?	beneficiary_not_allowed		left_only
Please provide me with the restrictions of the disposable cards.	disposable_card_limits		left_only
How many cards can I have?	getting_spare_card		left_only
I am looking for my top-up verification code and cannot find it.	verify_top_up		left_only
How can I solve my issue with holding multiple currencies?	fiat_currency_support		left_only
How much money can i top up?	top_up_limits		left_only
how much do you charge to accept transfers	top_up_by_bank_transfer_charge		left_only
Hi, Please help me to request cash back. As i have been withdrawn money from ATM, but i got wrong amount. in Application its showing the amount i have been charged through.	wrong_amount_of_cash_received		left_only
How much more do you charge for currency exchange?	exchange_charge		left_only
When I made a transfer, there was a fee.  Why?	transfer_fee_charged		left_only
My phone is lost.  What do I do to prevent someone from using the app?	lost_or_stolen_phone		left_only
I'm having trouble proving my identity	unable_to_verify_identity		left_only
I want this fee reversed from my account.	request_refund		left_only
I would like to cancel my previous transaction	cancel_transfer		left_only
I didn't get the all the cash i wanted from the atm	wrong_amount_of_cash_received		left_only
Do you charge for physical cards	order_physical_card		left_only
What is taking so long with my top up?	pending_top_up		left_only
I want to hold and exchange fiat currencies, what can I use to do so?	fiat_currency_support		left_only
After inputting the wrong pin too many times, can you now help me unblock my pin?	pin_blocked		left_only
The exchange rate was not correct for the item I bought.	card_payment_wrong_exchange_rate		left_only
Did you start charging for cash withdrawals? I thought it was free so far but noticed suddendly there is a fee. How much do I need to pay?	cash_withdrawal_charge		left_only
How do I modify my details?	edit_personal_details		left_only
The bank machine didn't give my card back how do I get a new one fast?	card_swallowed		left_only
top-up is slow to process	pending_top_up		left_only
Why hasn't my payment gone through yet?	pending_card_payment		left_only
I was contacted by a seller with a message that they never received my money. I am 100% sure it was taken from my account so I definitely need this sorted out soon.	reverted_card_payment?		left_only
Please help me get a new card, I reside in the United States.	country_support		left_only
why isnt my account allowing transfers	beneficiary_not_allowed		left_only
I was at the store earlier and my virtual card didn't work. What's the solution for this problem?	virtual_card_not_working		left_only
What are the steps for identity checks?	verify_my_identity		left_only
Why do I have to verify the top-up?	verify_top_up		left_only
Please help me cancel a transaction.	cancel_transfer		left_only
Why did withdrawing money cost me extra?	cash_withdrawal_charge		left_only
I want to get an item refunded	request_refund		left_only
why isnt top up working	top_up_failed		left_only
The app has rejected my top up.	top_up_failed		left_only
What happened to my Top-Up? It's not reflected.	pending_top_up		left_only
I think something went wrong, I didn't get the right amount.	wrong_amount_of_cash_received		left_only
Payment I did not make.	card_payment_not_recognised		left_only
what is the virtual card	getting_virtual_card		left_only
Why does my statement show an extra fee?	extra_charge_on_statement		left_only
Is there a way to revert my transaction from this morning?	cancel_transfer		left_only
How do I set up my card PIN?	get_physical_card		left_only
Why did they take more money out then I withdrawed?	cash_withdrawal_charge		left_only
Can I set automatic top ups?	automatic_top_up		left_only
I want to know how to transfer money with my credit card	topping_up_by_card		left_only
What form of payments can I use for topping up?	top_up_by_cash_or_cheque		left_only
My card is about to expire.  Are there any costs with a replacement card?  How quick do you mail it to me?	card_about_to_expire		left_only
Someone that I had to send money to told me that they didn't receive the full amount I sent them - can you look into this?	transfer_fee_charged		left_only
What do I do if my card gets broken?	card_not_working		left_only
Which ATMs accept this placard ?	atm_support		left_only
How often am I able to top-up?	top_up_limits		left_only
A pending charge of 1L appears on my statement.  Please explain as I have not made a purchase for that amount	extra_charge_on_statement		left_only
I have a payment that has not gone through yet	pending_card_payment		left_only
What is the maximum number of transactions I can do with a disposable card?	disposable_card_limits		left_only
I think there has been a purchase made that wasn't by me.	card_payment_not_recognised		left_only
Why is my card payment still pending?	pending_card_payment		left_only
If the ATM only gave me 10 pounds instead of the 30 I requested, what do I do?	wrong_amount_of_cash_received		left_only
Where do I go to edit my personal details on my account?	edit_personal_details		left_only
What is this witdrawal	cash_withdrawal_not_recognised		left_only
Is the bank the only place I can change my PIN>	change_pin		left_only
What are the steps to verify my identity?	verify_my_identity		left_only
Help me cancel a transfer.	cancel_transfer		left_only
Is it possible to get a transfer from SWIFT?	top_up_by_bank_transfer_charge		left_only
tell me how I can order my card.	order_physical_card		left_only
I need to make an immediate cancellation related to a transfer. This was a mistake. Please assist quickly so this does not actually go through.	cancel_transfer		left_only
The ATM didn't give me the full requested amount	wrong_amount_of_cash_received		left_only
Why is there now a charge for making cash withdrawals? I wanted some cash after I went to the grocery store, and there's a new fee!	cash_withdrawal_charge		left_only
I need to know why my credit card was declined for top up? What is the deal here and why did it not go through?	top_up_failed		left_only
Why can't I use my American Express with Apple Pay to top up my account?	apple_pay_or_google_pay		left_only
Why do I see a fee when I do a transfer?	transfer_fee_charged		left_only
Why am I being charged again?	transaction_charged_twice		left_only
My daughter would like a card from my account?  Can I do this?	getting_spare_card		left_only
I don't think I was supposed to be charged so much.	transfer_fee_charged		left_only
what is my card PIN	get_physical_card		left_only
It seems that the rate I got is incorrect.	card_payment_wrong_exchange_rate		left_only
I took out cash from the ATM, but something must have went wrong, My account shows the correct amount of cash I took out, but the ATM didn't give me that amount. How do I get my money back?	wrong_amount_of_cash_received		left_only
My salary is in GBP, do I need to exchange it before putting it into my account?	receiving_money		left_only
Can you tell me why my transfer is pending still?	pending_transfer		left_only
after going over my transactions for the last couple of months I noticed a pretty large charge that I know I did not make. I know it's been a while but can I still dispute this charge?	direct_debit_payment_not_recognised		left_only
How can I fund my top-up account using my bank account?	transfer_into_account		left_only
There was a problem with the exchange rate on a purchase.	card_payment_wrong_exchange_rate		left_only
I have a cash withdrawal that I don't recognize.	cash_withdrawal_not_recognised		left_only
I need to top-up my card today urgently but my card keeps getting declined!! Can you please resolve this problem or let me know if you have any alternatives	top_up_failed		left_only
I would like to apply for a visa card.	visa_or_mastercard		left_only
What is this extra fee on my statement.	extra_charge_on_statement		left_only
I was not given the amount of cash I withdrew	wrong_amount_of_cash_received		left_only
What's the process to receive a second card?	getting_spare_card		left_only
It won't let me prove my identity.	unable_to_verify_identity		left_only
I just bought an item and would like to stop payment can you tell me if the item has been sent yet?	request_refund		left_only
Isn't my top-up supposed to mean its complete?	pending_top_up		left_only
Where can I edit personal details?	edit_personal_details		left_only
What happens when a beneficiary can't receive my transfer?	beneficiary_not_allowed		left_only
Why do you guys need to verify my identity?	why_verify_identity		left_only
